step,epoch_frac,phase,loss_total,loss_think,loss_response,lr,grad_norm,tokens_seen_B,tokens_per_sec,gpu_mem_gb,gpu_mem_reserved_gb,loss_weight_think,val_loss,time_elapsed_min,eta_min,timestamp
5570,0.3124,pretrain,1.761887,0.0,1.714124,8.229248504101066e-05,0.4069,2.473468,264849.9,4.478,10.524,0.0,,91.38,201.1,2026-04-29 15:46:38
5580,0.313,pretrain,1.77082,0.0,2.030115,8.222757652050222e-05,0.3888,2.474123,252819.2,4.478,10.524,0.0,,91.54,200.9,2026-04-29 15:46:48
5590,0.3135,pretrain,1.818009,0.0,1.716195,8.216257851265143e-05,0.3909,2.474779,264850.3,4.478,10.524,0.0,,91.69,200.8,2026-04-29 15:46:57
5600,0.3141,pretrain,1.720701,0.0,1.704778,8.209749123108363e-05,0.383,2.475434,265082.6,4.478,10.524,0.0,,91.85,200.6,2026-04-29 15:47:07
5610,0.3146,pretrain,1.628162,0.0,1.359488,8.203231488971745e-05,0.3823,2.476089,265705.8,4.478,10.524,0.0,,92.01,200.4,2026-04-29 15:47:16
5620,0.3152,pretrain,1.662721,0.0,1.646205,8.196704970276436e-05,0.3912,2.476745,265884.2,4.478,10.524,0.0,,92.17,200.2,2026-04-29 15:47:26
5630,0.3158,pretrain,1.901877,0.0,2.036984,8.190169588472776e-05,0.3944,2.4774,265393.9,4.478,10.524,0.0,,92.33,200.1,2026-04-29 15:47:35
5640,0.3163,pretrain,1.551476,0.0,1.676093,8.183625365040235e-05,0.3892,2.478055,265286.1,4.478,10.524,0.0,,92.49,199.9,2026-04-29 15:47:45
5650,0.3169,pretrain,1.76161,0.0,2.110878,8.177072321487344e-05,0.3914,2.478711,265483.4,4.478,10.524,0.0,,92.64,199.7,2026-04-29 15:47:54
5660,0.3174,pretrain,1.71603,0.0,1.703251,8.170510479351624e-05,0.3882,2.479366,265298.4,4.478,10.524,0.0,,92.8,199.5,2026-04-29 15:48:04
5670,0.318,pretrain,1.730573,0.0,1.462391,8.163939860199507e-05,0.3875,2.480022,264639.2,4.478,10.524,0.0,,92.96,199.4,2026-04-29 15:48:13
5680,0.3186,pretrain,1.759043,0.0,1.82562,8.157360485626284e-05,0.3917,2.480677,265432.0,4.478,10.524,0.0,,93.12,199.2,2026-04-29 15:48:23
5690,0.3191,pretrain,1.709703,0.0,1.646929,8.15077237725601e-05,0.3892,2.481332,253826.8,4.478,10.524,0.0,,93.28,199.0,2026-04-29 15:48:32
5700,0.3197,pretrain,1.71986,0.0,1.914576,8.144175556741451e-05,0.3877,2.481988,265436.9,4.478,10.524,0.0,,93.43,198.8,2026-04-29 15:48:42
5710,0.3203,pretrain,1.925136,0.0,2.228844,8.137570045764006e-05,0.4004,2.482643,252860.1,4.478,10.524,0.0,,93.59,198.6,2026-04-29 15:48:51
5720,0.3208,pretrain,1.631561,0.0,1.369482,8.130955866033635e-05,0.394,2.483298,263998.9,4.478,10.524,0.0,,93.75,198.5,2026-04-29 15:49:01
5730,0.3214,pretrain,1.819077,0.0,2.023696,8.12433303928879e-05,0.3939,2.483954,263728.5,4.478,10.524,0.0,,93.92,198.3,2026-04-29 15:49:11
5740,0.3219,pretrain,1.873152,0.0,2.067636,8.117701587296344e-05,0.3828,2.484609,263972.9,4.478,10.524,0.0,,94.07,198.1,2026-04-29 15:49:20
5750,0.3225,pretrain,1.783911,0.0,1.629305,8.111061531851515e-05,0.3793,2.485264,252360.2,4.478,10.524,0.0,,94.23,198.0,2026-04-29 15:49:30
5760,0.3231,pretrain,1.557398,0.0,1.576758,8.1044128947778e-05,0.3852,2.48592,264897.2,4.478,10.524,0.0,,94.39,197.8,2026-04-29 15:49:39
5770,0.3236,pretrain,1.8009,0.0,1.621995,8.0977556979269e-05,0.3906,2.486575,252103.7,4.478,10.524,0.0,,94.55,197.6,2026-04-29 15:49:49
5780,0.3242,pretrain,1.58556,0.0,1.611458,8.09108996317865e-05,0.383,2.48723,264536.5,4.478,10.524,0.0,,94.71,197.4,2026-04-29 15:49:58
5790,0.3247,pretrain,1.824947,0.0,1.610957,8.084415712440946e-05,0.3993,2.487886,251885.2,4.478,10.524,0.0,,94.87,197.3,2026-04-29 15:50:08
5800,0.3253,pretrain,1.735624,0.0,1.468603,8.077732967649668e-05,0.3922,2.488541,263201.7,4.478,10.524,0.0,,95.02,197.1,2026-04-29 15:50:17
5810,0.3259,pretrain,1.756249,0.0,1.707174,8.071041750768617e-05,0.3803,2.489197,264774.0,4.478,10.524,0.0,,95.19,196.9,2026-04-29 15:50:27
5820,0.3264,pretrain,1.705875,0.0,2.279186,8.064342083789445e-05,0.3862,2.489852,263557.5,4.478,10.524,0.0,,95.34,196.7,2026-04-29 15:50:36
5830,0.327,pretrain,1.747139,0.0,1.823638,8.057633988731562e-05,0.3992,2.490507,264332.1,4.478,10.524,0.0,,95.5,196.6,2026-04-29 15:50:46
5840,0.3275,pretrain,1.735469,0.0,1.649227,8.050917487642093e-05,0.3939,2.491163,265220.3,4.478,10.524,0.0,,95.66,196.4,2026-04-29 15:50:56
5850,0.3281,pretrain,1.828174,0.0,1.963633,8.04419260259578e-05,0.3921,2.491818,265096.6,4.478,10.524,0.0,,95.82,196.2,2026-04-29 15:51:05
5860,0.3287,pretrain,1.784527,0.0,1.774227,8.037459355694925e-05,0.3963,2.492473,265375.3,4.478,10.524,0.0,,95.98,196.0,2026-04-29 15:51:14
5870,0.3292,pretrain,1.800754,0.0,2.018017,8.030717769069312e-05,0.3973,2.493129,264655.2,4.478,10.524,0.0,,96.14,195.9,2026-04-29 15:51:24
5880,0.3298,pretrain,1.730065,0.0,1.749258,8.023967864876134e-05,0.3932,2.493784,264891.6,4.478,10.524,0.0,,96.3,195.7,2026-04-29 15:51:34
5890,0.3303,pretrain,1.844465,0.0,1.690965,8.017209665299918e-05,0.3949,2.494439,264642.9,4.478,10.524,0.0,,96.45,195.5,2026-04-29 15:51:43
5900,0.3309,pretrain,1.642039,0.0,1.55302,8.010443192552462e-05,0.3914,2.495095,265494.6,4.478,10.524,0.0,,96.61,195.3,2026-04-29 15:51:53
5910,0.3315,pretrain,1.722124,0.0,1.686274,8.00366846887275e-05,0.3846,2.49575,265492.0,4.478,10.524,0.0,,96.77,195.2,2026-04-29 15:52:02
5920,0.332,pretrain,1.944401,0.0,2.416818,7.996885516526883e-05,0.3914,2.496406,265276.7,4.478,10.524,0.0,,96.93,195.0,2026-04-29 15:52:12
5930,0.3326,pretrain,1.844464,0.0,2.179079,7.99009435780801e-05,0.3924,2.497061,264586.9,4.478,10.524,0.0,,97.09,194.8,2026-04-29 15:52:21
5940,0.3332,pretrain,1.711405,0.0,1.603537,7.983295015036249e-05,0.4135,2.497716,265351.8,4.478,10.524,0.0,,97.25,194.6,2026-04-29 15:52:31
5950,0.3337,pretrain,1.812713,0.0,1.959192,7.976487510558616e-05,0.3954,2.498372,265023.0,4.478,10.524,0.0,,97.4,194.5,2026-04-29 15:52:40
5960,0.3343,pretrain,1.703006,0.0,1.494545,7.969671866748956e-05,0.387,2.499027,251773.4,4.478,10.524,0.0,,97.56,194.3,2026-04-29 15:52:50
5970,0.3348,pretrain,1.721381,0.0,2.089802,7.962848106007859e-05,0.3951,2.499682,264525.4,4.478,10.524,0.0,,97.72,194.1,2026-04-29 15:52:59
5980,0.3354,pretrain,1.840528,0.0,2.042212,7.956016250762597e-05,0.3956,2.500338,264454.7,4.478,10.524,0.0,,97.88,193.9,2026-04-29 15:53:09
5990,0.336,pretrain,1.700093,0.0,1.720742,7.94917632346704e-05,0.3842,2.500993,265482.2,4.478,10.524,0.0,,98.04,193.8,2026-04-29 15:53:18
6000,0.3365,pretrain,1.545381,0.0,1.533124,7.942328346601595e-05,0.3798,2.501648,265572.3,4.478,10.524,0.0,,98.2,193.6,2026-04-29 15:53:28
6010,0.3371,pretrain,1.731405,0.0,2.22082,7.935472342673123e-05,0.4,2.502304,251566.3,4.478,10.524,0.0,,98.76,194.2,2026-04-29 15:54:01
6020,0.3376,pretrain,1.879783,0.0,2.048144,7.928608334214864e-05,0.3964,2.502959,264895.7,4.478,10.524,0.0,,98.91,194.0,2026-04-29 15:54:10
6030,0.3382,pretrain,1.665271,0.0,1.463631,7.921736343786366e-05,0.394,2.503614,264666.6,4.478,10.524,0.0,,99.08,193.9,2026-04-29 15:54:20
6040,0.3388,pretrain,1.601998,0.0,1.780571,7.914856393973418e-05,0.3978,2.50427,264674.6,4.478,10.524,0.0,,99.23,193.7,2026-04-29 15:54:30
6050,0.3393,pretrain,1.9,0.0,1.98226,7.907968507387959e-05,0.3923,2.504925,265324.6,4.478,10.524,0.0,,99.39,193.5,2026-04-29 15:54:39
6060,0.3399,pretrain,1.684404,0.0,1.375007,7.901072706668022e-05,0.3866,2.505581,265610.3,4.478,10.524,0.0,,99.55,193.3,2026-04-29 15:54:49
6070,0.3404,pretrain,1.759178,0.0,1.78102,7.894169014477641e-05,0.3948,2.506236,265484.6,4.478,10.524,0.0,,99.71,193.2,2026-04-29 15:54:58
6080,0.341,pretrain,1.691925,0.0,1.71931,7.8872574535068e-05,0.393,2.506891,265860.3,4.478,10.524,0.0,,99.87,193.0,2026-04-29 15:55:08
6090,0.3416,pretrain,1.545217,0.0,1.655837,7.880338046471331e-05,0.3868,2.507547,264433.2,4.478,10.524,0.0,,100.02,192.8,2026-04-29 15:55:17
6100,0.3421,pretrain,1.783843,0.0,1.906799,7.873410816112862e-05,0.3888,2.508202,266021.3,4.478,10.524,0.0,,100.18,192.6,2026-04-29 15:55:27
6110,0.3427,pretrain,1.92827,0.0,2.026281,7.86647578519873e-05,0.3914,2.508857,265695.8,4.478,10.524,0.0,,100.34,192.5,2026-04-29 15:55:36
6120,0.3432,pretrain,1.617797,0.0,1.842137,7.859532976521911e-05,0.401,2.509513,265742.5,4.478,10.524,0.0,,100.5,192.3,2026-04-29 15:55:46
6130,0.3438,pretrain,1.711826,0.0,1.700578,7.852582412900946e-05,0.3889,2.510168,265993.6,4.478,10.524,0.0,,100.65,192.1,2026-04-29 15:55:55
6140,0.3444,pretrain,1.800514,0.0,1.984194,7.845624117179855e-05,0.3918,2.510823,265539.1,4.478,10.524,0.0,,100.81,191.9,2026-04-29 15:56:05
6150,0.3449,pretrain,1.7036,0.0,1.765829,7.838658112228081e-05,0.3929,2.511479,265880.4,4.478,10.524,0.0,,100.97,191.7,2026-04-29 15:56:14
6160,0.3455,pretrain,1.611924,0.0,1.973635,7.8316844209404e-05,0.3861,2.512134,262489.2,4.478,10.524,0.0,,101.13,191.6,2026-04-29 15:56:24
6170,0.3461,pretrain,1.653577,0.0,1.695457,7.824703066236849e-05,0.3916,2.51279,251924.2,4.478,10.524,0.0,,101.29,191.4,2026-04-29 15:56:33
6180,0.3466,pretrain,1.721921,0.0,1.570337,7.817714071062651e-05,0.3983,2.513445,265024.2,4.478,10.524,0.0,,101.45,191.2,2026-04-29 15:56:43
6190,0.3472,pretrain,1.923151,0.0,2.14983,7.81071745838815e-05,0.3951,2.5141,253996.9,4.478,10.524,0.0,,101.61,191.1,2026-04-29 15:56:52
6200,0.3477,pretrain,1.480482,0.0,1.378763,7.803713251208712e-05,0.3842,2.514756,265439.9,4.478,10.524,0.0,,101.76,190.9,2026-04-29 15:57:02
6210,0.3483,pretrain,1.719964,0.0,1.646008,7.796701472544673e-05,0.391,2.515411,254464.9,4.478,10.524,0.0,,101.92,190.7,2026-04-29 15:57:11
6220,0.3489,pretrain,1.686535,0.0,1.362925,7.789682145441251e-05,0.3907,2.516066,265065.5,4.478,10.524,0.0,,102.08,190.5,2026-04-29 15:57:20
6230,0.3494,pretrain,1.753483,0.0,1.799258,7.782655292968474e-05,0.3979,2.516722,265572.4,4.478,10.524,0.0,,102.24,190.4,2026-04-29 15:57:30
6240,0.35,pretrain,1.64398,0.0,1.986681,7.7756209382211e-05,0.389,2.517377,265737.7,4.478,10.524,0.0,,102.4,190.2,2026-04-29 15:57:39
6250,0.3505,pretrain,1.680274,0.0,1.231215,7.768579104318548e-05,0.3895,2.518032,265639.8,4.478,10.524,0.0,,102.56,190.0,2026-04-29 15:57:49
6260,0.3511,pretrain,1.714782,0.0,1.621954,7.761529814404817e-05,0.3821,2.518688,265372.6,4.478,10.524,0.0,,102.71,189.8,2026-04-29 15:57:58
6270,0.3517,pretrain,1.683233,0.0,1.928116,7.75447309164841e-05,0.3883,2.519343,265633.6,4.478,10.524,0.0,,102.87,189.7,2026-04-29 15:58:08
6280,0.3522,pretrain,1.718191,0.0,1.192007,7.747408959242262e-05,0.3942,2.519998,265598.1,4.478,10.524,0.0,,103.03,189.5,2026-04-29 15:58:18
6290,0.3528,pretrain,1.711428,0.0,1.735827,7.740337440403657e-05,0.3955,2.520654,265727.3,4.478,10.524,0.0,,103.19,189.3,2026-04-29 15:58:27
6300,0.3533,pretrain,1.945943,0.0,2.257945,7.733258558374161e-05,0.3967,2.521309,265386.0,4.478,10.524,0.0,,103.35,189.1,2026-04-29 15:58:37
6310,0.3539,pretrain,1.809736,0.0,1.98008,7.726172336419532e-05,0.3901,2.521965,265279.0,4.478,10.524,0.0,,103.51,189.0,2026-04-29 15:58:46
6320,0.3545,pretrain,1.629795,0.0,1.659955,7.719078797829661e-05,0.3908,2.52262,265633.5,4.478,10.524,0.0,,103.67,188.8,2026-04-29 15:58:56
6330,0.355,pretrain,1.832597,0.0,1.639901,7.711977965918479e-05,0.3939,2.523275,264773.0,4.478,10.524,0.0,,103.82,188.6,2026-04-29 15:59:05
6340,0.3556,pretrain,1.589339,0.0,1.703558,7.704869864023893e-05,0.394,2.523931,265780.3,4.478,10.524,0.0,,103.98,188.4,2026-04-29 15:59:15
6350,0.3561,pretrain,1.557283,0.0,1.524956,7.697754515507701e-05,0.3948,2.524586,265636.8,4.478,10.524,0.0,,104.14,188.3,2026-04-29 15:59:24
6360,0.3567,pretrain,1.758226,0.0,2.065741,7.690631943755515e-05,0.3815,2.525241,265684.2,4.478,10.524,0.0,,104.3,188.1,2026-04-29 15:59:34
6370,0.3573,pretrain,1.586068,0.0,1.377157,7.683502172176693e-05,0.3899,2.525897,265924.8,4.478,10.524,0.0,,104.46,187.9,2026-04-29 15:59:43
6380,0.3578,pretrain,1.919493,0.0,1.802354,7.676365224204253e-05,0.3977,2.526552,265564.2,4.478,10.524,0.0,,104.62,187.7,2026-04-29 15:59:53
6390,0.3584,pretrain,1.711382,0.0,1.727958,7.6692211232948e-05,0.3909,2.527207,265802.0,4.478,10.524,0.0,,104.78,187.6,2026-04-29 16:00:02
6400,0.359,pretrain,1.667257,0.0,1.890543,7.662069892928448e-05,0.3824,2.527863,265554.6,4.478,10.524,0.0,,104.93,187.4,2026-04-29 16:00:12
6410,0.3595,pretrain,1.724373,0.0,1.581393,7.654911556608744e-05,0.3895,2.528518,265484.3,4.478,10.524,0.0,,105.09,187.2,2026-04-29 16:00:21
6420,0.3601,pretrain,1.7975,0.0,1.834986,7.647746137862588e-05,0.3904,2.529174,265755.7,4.478,10.524,0.0,,105.25,187.0,2026-04-29 16:00:31
6430,0.3606,pretrain,1.636794,0.0,1.399899,7.640573660240156e-05,0.3981,2.529829,265044.2,4.478,10.524,0.0,,105.41,186.9,2026-04-29 16:00:40
6440,0.3612,pretrain,1.77524,0.0,1.870101,7.633394147314832e-05,0.3945,2.530484,265264.8,4.478,10.524,0.0,,105.56,186.7,2026-04-29 16:00:50
6450,0.3618,pretrain,1.694351,0.0,1.662101,7.626207622683112e-05,0.3903,2.53114,264761.1,4.478,10.524,0.0,,105.73,186.5,2026-04-29 16:00:59
6460,0.3623,pretrain,1.549674,0.0,1.830163,7.619014109964544e-05,0.3914,2.531795,265402.0,4.478,10.524,0.0,,105.88,186.3,2026-04-29 16:01:09
6470,0.3629,pretrain,1.584244,0.0,1.294268,7.61181363280164e-05,0.3865,2.53245,264653.7,4.478,10.524,0.0,,106.04,186.2,2026-04-29 16:01:18
6480,0.3634,pretrain,1.693889,0.0,1.283306,7.604606214859802e-05,0.3911,2.533106,265327.4,4.478,10.524,0.0,,106.2,186.0,2026-04-29 16:01:28
6490,0.364,pretrain,1.872964,0.0,2.083721,7.597391879827248e-05,0.4071,2.533761,265249.1,4.478,10.524,0.0,,106.36,185.8,2026-04-29 16:01:37
6500,0.3646,pretrain,1.832114,0.0,1.664808,7.590170651414922e-05,0.3981,2.534416,265171.4,4.478,10.524,0.0,,106.52,185.7,2026-04-29 16:01:47
6510,0.3651,pretrain,1.544832,0.0,1.412328,7.582942553356431e-05,0.3827,2.535072,265246.5,4.478,10.524,0.0,,106.93,185.9,2026-04-29 16:02:11
6520,0.3657,pretrain,1.703641,0.0,1.942892,7.57570760940796e-05,0.3887,2.535727,265960.8,4.478,10.524,0.0,,107.09,185.7,2026-04-29 16:02:21
6530,0.3662,pretrain,1.769346,0.0,1.766395,7.568465843348188e-05,0.4026,2.536382,265533.8,4.478,10.524,0.0,,107.24,185.6,2026-04-29 16:02:30
6540,0.3668,pretrain,1.890963,0.0,2.009635,7.561217278978223e-05,0.4002,2.537038,265381.6,4.478,10.524,0.0,,107.4,185.4,2026-04-29 16:02:40
6550,0.3674,pretrain,1.770717,0.0,1.254661,7.55396194012151e-05,0.3933,2.537693,252802.5,4.478,10.524,0.0,,107.56,185.2,2026-04-29 16:02:49
6560,0.3679,pretrain,1.78827,0.0,1.927062,7.546699850623767e-05,0.401,2.538349,265373.1,4.478,10.524,0.0,,107.72,185.0,2026-04-29 16:02:59
6570,0.3685,pretrain,1.732695,0.0,1.50093,7.539431034352889e-05,0.3938,2.539004,265103.8,4.478,10.524,0.0,,107.88,184.9,2026-04-29 16:03:08
6580,0.369,pretrain,1.613437,0.0,1.581523,7.532155515198889e-05,0.3863,2.539659,264788.2,4.478,10.524,0.0,,108.04,184.7,2026-04-29 16:03:18
6590,0.3696,pretrain,1.59428,0.0,1.455871,7.524873317073805e-05,0.3915,2.540315,264929.8,4.478,10.524,0.0,,108.19,184.5,2026-04-29 16:03:27
6600,0.3702,pretrain,1.828791,0.0,2.32002,7.517584463911628e-05,0.3989,2.54097,265415.4,4.478,10.524,0.0,,108.35,184.3,2026-04-29 16:03:37
6610,0.3707,pretrain,1.907322,0.0,1.758185,7.510288979668219e-05,0.3905,2.541625,252685.6,4.478,10.524,0.0,,108.51,184.2,2026-04-29 16:03:46
6620,0.3713,pretrain,1.797909,0.0,1.953123,7.502986888321238e-05,0.4003,2.542281,265602.7,4.478,10.524,0.0,,108.67,184.0,2026-04-29 16:03:56
6630,0.3719,pretrain,1.784962,0.0,1.989633,7.495678213870057e-05,0.3931,2.542936,265687.2,4.478,10.524,0.0,,108.83,183.8,2026-04-29 16:04:05
6640,0.3724,pretrain,1.769654,0.0,1.976489,7.488362980335683e-05,0.395,2.543591,265688.0,4.478,10.524,0.0,,108.99,183.7,2026-04-29 16:04:15
6650,0.373,pretrain,1.732479,0.0,2.078089,7.481041211760684e-05,0.3968,2.544247,265910.7,4.478,10.524,0.0,,109.15,183.5,2026-04-29 16:04:24
6660,0.3735,pretrain,1.682081,0.0,1.517948,7.473712932209103e-05,0.392,2.544902,265767.1,4.478,10.524,0.0,,109.3,183.3,2026-04-29 16:04:34
6670,0.3741,pretrain,1.723024,0.0,1.925748,7.466378165766383e-05,0.3857,2.545558,265697.7,4.478,10.524,0.0,,109.46,183.1,2026-04-29 16:04:43
6680,0.3747,pretrain,1.744996,0.0,1.637703,7.45903693653929e-05,0.3895,2.546213,264822.0,4.478,10.524,0.0,,109.62,183.0,2026-04-29 16:04:53
6690,0.3752,pretrain,1.859471,0.0,1.838431,7.451689268655828e-05,0.3909,2.546868,253161.1,4.478,10.524,0.0,,109.78,182.8,2026-04-29 16:05:02
6700,0.3758,pretrain,1.710738,0.0,1.81713,7.444335186265161e-05,0.3941,2.547524,265066.4,4.478,10.524,0.0,,109.94,182.6,2026-04-29 16:05:12
6710,0.3763,pretrain,1.73564,0.0,1.872064,7.436974713537541e-05,0.4419,2.548179,264991.8,4.478,10.524,0.0,,110.1,182.4,2026-04-29 16:05:21
6720,0.3769,pretrain,1.708534,0.0,1.512834,7.429607874664216e-05,0.3988,2.548834,264878.5,4.478,10.524,0.0,,110.25,182.3,2026-04-29 16:05:31
6730,0.3775,pretrain,1.791463,0.0,2.245712,7.422234693857364e-05,0.3998,2.54949,265367.9,4.478,10.524,0.0,,110.41,182.1,2026-04-29 16:05:40
6740,0.378,pretrain,1.660305,0.0,1.633954,7.414855195349999e-05,0.394,2.550145,265635.5,4.478,10.524,0.0,,110.57,181.9,2026-04-29 16:05:50
6750,0.3786,pretrain,1.639079,0.0,1.511122,7.407469403395906e-05,0.3924,2.5508,265359.8,4.478,10.524,0.0,,110.73,181.7,2026-04-29 16:05:59
6760,0.3791,pretrain,1.769738,0.0,1.460882,7.40007734226955e-05,0.3936,2.551456,265556.5,4.478,10.524,0.0,,110.89,181.6,2026-04-29 16:06:09
6770,0.3797,pretrain,1.740391,0.0,1.970211,7.392679036266003e-05,0.3977,2.552111,265276.1,4.478,10.524,0.0,,111.05,181.4,2026-04-29 16:06:18
6780,0.3803,pretrain,1.649387,0.0,1.59569,7.38527450970086e-05,0.3895,2.552766,265318.4,4.478,10.524,0.0,,111.21,181.2,2026-04-29 16:06:28
6790,0.3808,pretrain,1.559628,0.0,1.81627,7.377863786910161e-05,0.3868,2.553422,265485.8,4.478,10.524,0.0,,111.36,181.0,2026-04-29 16:06:37
6800,0.3814,pretrain,1.712287,0.0,1.4879,7.370446892250313e-05,0.3919,2.554077,265048.0,4.478,10.524,0.0,,111.52,180.9,2026-04-29 16:06:47
6810,0.3819,pretrain,1.474764,0.0,1.976211,7.363023850098003e-05,0.3844,2.554733,253018.9,4.478,10.524,0.0,,111.68,180.7,2026-04-29 16:06:56
6820,0.3825,pretrain,2.015984,0.0,1.915706,7.35559468485013e-05,0.3946,2.555388,264734.3,4.478,10.524,0.0,,111.84,180.5,2026-04-29 16:07:06
6830,0.3831,pretrain,1.639008,0.0,2.159817,7.348159420923708e-05,0.3928,2.556043,252286.2,4.478,10.524,0.0,,112.0,180.4,2026-04-29 16:07:15
6840,0.3836,pretrain,1.773778,0.0,2.111153,7.340718082755806e-05,0.3903,2.556699,265783.4,4.478,10.524,0.0,,112.15,180.2,2026-04-29 16:07:25
6850,0.3842,pretrain,1.673513,0.0,1.678301,7.333270694803445e-05,0.3932,2.557354,265490.8,4.478,10.524,0.0,,112.31,180.0,2026-04-29 16:07:34
6860,0.3848,pretrain,1.807645,0.0,2.251246,7.325817281543539e-05,0.3974,2.558009,265592.9,4.478,10.524,0.0,,112.47,179.8,2026-04-29 16:07:44
6870,0.3853,pretrain,1.592228,0.0,1.91104,7.318357867472802e-05,0.3844,2.558665,265716.1,4.478,10.524,0.0,,112.63,179.7,2026-04-29 16:07:53
6880,0.3859,pretrain,1.660262,0.0,1.641404,7.310892477107667e-05,0.3891,2.55932,264841.3,4.478,10.524,0.0,,112.79,179.5,2026-04-29 16:08:03
6890,0.3864,pretrain,1.786972,0.0,1.890865,7.303421134984216e-05,0.401,2.559975,265448.6,4.478,10.524,0.0,,112.95,179.3,2026-04-29 16:08:12
6900,0.387,pretrain,1.678884,0.0,1.583108,7.295943865658084e-05,0.393,2.560631,265516.9,4.478,10.524,0.0,,113.1,179.1,2026-04-29 16:08:22
6910,0.3876,pretrain,1.738173,0.0,1.952486,7.288460693704397e-05,0.3996,2.561286,264411.5,4.478,10.524,0.0,,113.26,179.0,2026-04-29 16:08:31
6920,0.3881,pretrain,1.722014,0.0,1.399169,7.280971643717669e-05,0.391,2.561942,265239.1,4.478,10.524,0.0,,113.42,178.8,2026-04-29 16:08:41
6930,0.3887,pretrain,1.675926,0.0,1.136516,7.273476740311742e-05,0.3924,2.562597,254095.4,4.478,10.524,0.0,,113.58,178.6,2026-04-29 16:08:50
6940,0.3892,pretrain,1.772427,0.0,1.675328,7.26597600811969e-05,0.3907,2.563252,254521.6,4.478,10.524,0.0,,113.74,178.5,2026-04-29 16:09:00
6950,0.3898,pretrain,1.716737,0.0,1.482951,7.258469471793752e-05,0.3947,2.563908,265687.3,4.478,10.524,0.0,,113.89,178.3,2026-04-29 16:09:09
6960,0.3904,pretrain,1.574063,0.0,1.563868,7.250957156005235e-05,0.3912,2.564563,263528.7,4.478,10.524,0.0,,114.06,178.1,2026-04-29 16:09:19
6970,0.3909,pretrain,1.719244,0.0,1.471058,7.243439085444444e-05,0.3954,2.565218,262175.6,4.478,10.524,0.0,,114.21,177.9,2026-04-29 16:09:28
6980,0.3915,pretrain,1.896977,0.0,2.299193,7.235915284820596e-05,0.3966,2.565874,258028.8,4.478,10.524,0.0,,114.38,177.8,2026-04-29 16:09:38
6990,0.392,pretrain,1.798012,0.0,1.669998,7.228385778861749e-05,0.3902,2.566529,254911.4,4.478,10.524,0.0,,114.55,177.6,2026-04-29 16:09:48
7000,0.3926,pretrain,1.69337,0.0,1.953813,7.220850592314701e-05,0.3913,2.567184,237353.5,4.478,10.524,0.0,,114.72,177.5,2026-04-29 16:09:59
7010,0.3932,pretrain,1.723887,0.0,2.068672,7.213309749944926e-05,0.3952,2.56784,262999.7,4.478,10.524,0.0,,115.19,177.8,2026-04-29 16:10:27
7020,0.3937,pretrain,1.711622,0.0,1.896945,7.20576327653649e-05,0.3956,2.568495,263695.2,4.478,10.524,0.0,,115.36,177.6,2026-04-29 16:10:37
7030,0.3943,pretrain,1.762589,0.0,1.843621,7.198211196891956e-05,0.3977,2.56915,262753.6,4.478,10.524,0.0,,115.52,177.4,2026-04-29 16:10:47
7040,0.3948,pretrain,1.777451,0.0,2.346327,7.190653535832324e-05,0.402,2.569806,262441.5,4.478,10.524,0.0,,115.68,177.3,2026-04-29 16:10:56
7050,0.3954,pretrain,1.802769,0.0,1.680899,7.183090318196929e-05,0.3962,2.570461,247542.9,4.478,10.524,0.0,,115.84,177.1,2026-04-29 16:11:06
7060,0.396,pretrain,1.779287,0.0,1.330204,7.175521568843375e-05,0.4398,2.571117,263472.3,4.478,10.524,0.0,,116.0,176.9,2026-04-29 16:11:16
7070,0.3965,pretrain,1.878918,0.0,2.091678,7.167947312647442e-05,0.3961,2.571772,263366.4,4.478,10.524,0.0,,116.16,176.8,2026-04-29 16:11:25
7080,0.3971,pretrain,1.801254,0.0,1.741558,7.160367574503013e-05,0.3971,2.572427,263276.2,4.478,10.524,0.0,,116.32,176.6,2026-04-29 16:11:35
7090,0.3977,pretrain,1.664945,0.0,2.124533,7.152782379321987e-05,0.3865,2.573083,263823.8,4.478,10.524,0.0,,116.48,176.4,2026-04-29 16:11:44
7100,0.3982,pretrain,1.629438,0.0,1.701121,7.145191752034197e-05,0.3926,2.573738,251685.0,4.478,10.524,0.0,,116.64,176.3,2026-04-29 16:11:54
7110,0.3988,pretrain,1.72533,0.0,1.580489,7.137595717587331e-05,0.4102,2.574393,264827.4,4.478,10.524,0.0,,116.8,176.1,2026-04-29 16:12:04
7120,0.3993,pretrain,1.664637,0.0,1.602392,7.129994300946846e-05,0.3983,2.575049,265012.9,4.478,10.524,0.0,,116.96,175.9,2026-04-29 16:12:13
7130,0.3999,pretrain,1.677057,0.0,1.567013,7.12238752709589e-05,0.4024,2.575704,265573.9,4.478,10.524,0.0,,117.12,175.7,2026-04-29 16:12:23
7140,0.4005,pretrain,1.799233,0.0,1.614492,7.114775421035219e-05,0.3967,2.576359,265441.4,4.478,10.524,0.0,,117.27,175.6,2026-04-29 16:12:32
7150,0.401,pretrain,1.684086,0.0,1.869568,7.107158007783114e-05,0.3955,2.577015,265725.5,4.478,10.524,0.0,,117.43,175.4,2026-04-29 16:12:42
7160,0.4016,pretrain,1.754238,0.0,1.933339,7.099535312375298e-05,0.391,2.57767,265607.5,4.478,10.524,0.0,,117.59,175.2,2026-04-29 16:12:51
